t, acceleration, velocity
27.860000,0.217632,6.084290
27.870000,0.217631,6.086466
27.880000,0.217631,6.088643
27.890000,0.217630,6.090819
27.900000,0.217630,6.092995
27.910000,0.217629,6.095171
27.920000,0.217629,6.097348
27.930000,0.217628,6.099524
27.940000,0.217628,6.101700
27.950000,0.217628,6.103877
27.960000,0.217627,6.106053
27.970000,0.217627,6.108229
27.980000,0.217626,6.110405
27.990000,0.217626,6.112582
28.000000,0.217625,6.114758
28.010000,0.217625,6.116934
28.020000,0.217624,6.119110
28.030000,0.217624,6.121287
28.040000,0.217623,6.123463
28.050000,0.217623,6.125639
28.060000,0.217622,6.127815
28.070000,0.217622,6.129992
28.080000,0.217621,6.132168
28.090000,0.217621,6.134344
28.100000,0.217620,6.136520
28.110000,0.217620,6.138696
28.120000,0.217619,6.140873
28.130000,0.217619,6.143049
28.140000,0.217618,6.145225
28.150000,0.217618,6.147401
28.160000,0.217617,6.149577
28.170000,0.217617,6.151754
28.180000,0.217616,6.153930
28.190000,0.217616,6.156106
28.200000,0.217615,6.158282
28.210000,0.217615,6.160458
28.220000,0.217614,6.162634
28.230000,0.217614,6.164811
28.240000,0.217613,6.166987
28.250000,0.217613,6.169163
28.260000,0.217612,6.171339
28.270000,0.217612,6.173515
28.280000,0.217612,6.175691
28.290000,0.217611,6.177867
28.300000,0.217611,6.180043
28.310000,0.217610,6.182219
28.320000,0.217610,6.184396
28.330000,0.217609,6.186572
28.340000,0.217609,6.188748
28.350000,0.217608,6.190924
28.360000,0.217608,6.193100
28.370000,0.217607,6.195276
28.380000,0.217607,6.197452
28.390000,0.217606,6.199628
28.400000,0.217606,6.201804
28.410000,0.217605,6.203980
28.420000,0.217605,6.206156
28.430000,0.217604,6.208332
28.440000,0.217604,6.210508
28.450000,0.217603,6.212684
28.460000,0.217603,6.214860
28.470000,0.217602,6.217037
28.480000,0.217602,6.219213
28.490000,0.217601,6.221389
28.500000,0.217601,6.223565
28.510000,0.217600,6.225741
28.520000,0.217600,6.227917
28.530000,0.217599,6.230093
28.540000,0.217599,6.232269
28.550000,0.217598,6.234445
28.560000,0.217598,6.236621
28.570000,0.217597,6.238797
28.580000,0.217597,6.240972
28.590000,0.217596,6.243148
28.600000,0.217596,6.245324
28.610000,0.217596,6.247500
28.620000,0.217595,6.249676
28.630000,0.217595,6.251852
28.640000,0.217594,6.254028
28.650000,0.217594,6.256204
28.660000,0.217593,6.258380
28.670000,0.217593,6.260556
28.680000,0.217592,6.262732
28.690000,0.217592,6.264908
28.700000,0.217591,6.267084
28.710000,0.217591,6.269260
28.720000,0.217590,6.271436
28.730000,0.217590,6.273612
28.740000,0.217589,6.275787
28.750000,0.217589,6.277963
28.760000,0.217588,6.280139
28.770000,0.217588,6.282315
28.780000,0.217587,6.284491
28.790000,0.217587,6.286667
28.800000,0.217586,6.288843
28.810000,0.217586,6.291019
28.820000,0.217585,6.293194
28.830000,0.217585,6.295370
28.840000,0.217584,6.297546
28.850000,0.217584,6.299722
28.860000,0.217583,6.301898
28.870000,0.217583,6.304074
28.880000,0.217582,6.306249
28.890000,0.217582,6.308425
28.900000,0.217581,6.310601
28.910000,0.217581,6.312777
28.920000,0.217580,6.314953
28.930000,0.217580,6.317129
28.940000,0.217579,6.319304
28.950000,0.217579,6.321480
28.960000,0.217579,6.323656
28.970000,0.217578,6.325832
28.980000,0.217578,6.328007
28.990000,0.217577,6.330183
29.000000,0.217577,6.332359
29.010000,0.217576,6.334535
29.020000,0.217576,6.336711
29.030000,0.217575,6.338886
29.040000,0.217575,6.341062
29.050000,0.217574,6.343238
29.060000,0.217574,6.345414
29.070000,0.217573,6.347589
29.080000,0.217573,6.349765
29.090000,0.217572,6.351941
29.100000,0.217572,6.354116
29.110000,0.217571,6.356292
29.120000,0.217571,6.358468
29.130000,0.217570,6.360644
29.140000,0.217570,6.362819
29.150000,0.217569,6.364995
29.160000,0.217569,6.367171
29.170000,0.217568,6.369346
29.180000,0.217568,6.371522
29.190000,0.217567,6.373698
29.200000,0.217567,6.375873
29.210000,0.217566,6.378049
29.220000,0.217566,6.380225
29.230000,0.217565,6.382400
29.240000,0.217565,6.384576
29.250000,0.217564,6.386752
29.260000,0.217564,6.388927
29.270000,0.217563,6.391103
29.280000,0.217563,6.393279
29.290000,0.217563,6.395454
29.300000,0.217562,6.397630
29.310000,0.217562,6.399806
29.320000,0.217561,6.401981
29.330000,0.217561,6.404157
29.340000,0.217560,6.406332
29.350000,0.217560,6.408508
29.360000,0.217559,6.410684
29.370000,0.217559,6.412859
29.380000,0.217558,6.415035
29.390000,0.217558,6.417210
29.400000,0.217557,6.419386
29.410000,0.217557,6.421561
29.420000,0.217556,6.423737
29.430000,0.217556,6.425913
29.440000,0.217555,6.428088
29.450000,0.217555,6.430264
29.460000,0.217554,6.432439
29.470000,0.217554,6.434615
29.480000,0.217553,6.436790
29.490000,0.217553,6.438966
29.500000,0.217552,6.441141
29.510000,0.217552,6.443317
29.520000,0.217551,6.445492
29.530000,0.217551,6.447668
29.540000,0.217550,6.449843
29.550000,0.217550,6.452019
29.560000,0.217549,6.454194
29.570000,0.217549,6.456370
29.580000,0.217548,6.458545
29.590000,0.217548,6.460721
29.600000,0.217547,6.462896
29.610000,0.217547,6.465072
29.620000,0.217547,6.467247
29.630000,0.217546,6.469423
29.640000,0.217546,6.471598
29.650000,0.217545,6.473774
29.660000,0.217545,6.475949
29.670000,0.217544,6.478125
29.680000,0.217544,6.480300
29.690000,0.217543,6.482476
29.700000,0.217543,6.484651
29.710000,0.217542,6.486826
29.720000,0.217542,6.489002
29.730000,0.217541,6.491177
29.740000,0.217541,6.493353
29.750000,0.217540,6.495528
29.760000,0.217540,6.497703
29.770000,0.217539,6.499879
29.780000,0.217539,6.502054
29.790000,0.217538,6.504230
29.800000,0.217538,6.506405
29.810000,0.217537,6.508580
29.820000,0.217537,6.510756
29.830000,0.217536,6.512931
29.840000,0.217536,6.515106
29.850000,0.217535,6.517282
29.860000,0.217535,6.519457
29.870000,0.217534,6.521633
29.880000,0.217534,6.523808
29.890000,0.217533,6.525983
29.900000,0.217533,6.528159
29.910000,0.217532,6.530334
29.920000,0.217532,6.532509
29.930000,0.217531,6.534685
29.940000,0.217531,6.536860
29.950000,0.217531,6.539035
29.960000,0.217530,6.541210
29.970000,0.217530,6.543386
29.980000,0.217529,6.545561
29.990000,0.217529,6.547736
30.000000,0.217528,6.549912
30.010000,0.217528,6.552087
30.020000,0.217527,6.554262
30.030000,0.217527,6.556437
30.040000,0.217526,6.558613
30.050000,0.217526,6.560788
30.060000,0.217525,6.562963
30.070000,0.217525,6.565138
30.080000,0.217524,6.567314
30.090000,0.217524,6.569489
30.100000,0.217523,6.571664
30.110000,0.217523,6.573839
30.120000,0.217522,6.576015
30.130000,0.217522,6.578190
30.140000,0.217521,6.580365
30.150000,0.217521,6.582540
30.160000,0.217520,6.584716
30.170000,0.217520,6.586891
30.180000,0.217519,6.589066
30.190000,0.217519,6.591241
30.200000,0.217518,6.593416
30.210000,0.217518,6.595591
30.220000,0.217517,6.597767
30.230000,0.217517,6.599942
30.240000,0.217516,6.602117
30.250000,0.217516,6.604292
30.260000,0.217515,6.606467
30.270000,0.217515,6.608643
30.280000,0.217515,6.610818
30.290000,0.217514,6.612993
30.300000,0.217514,6.615168
30.310000,0.217513,6.617343
30.320000,0.217513,6.619518
30.330000,0.217512,6.621693
30.340000,0.217512,6.623868
30.350000,0.217511,6.626044
30.360000,0.217511,6.628219
30.370000,0.217510,6.630394
30.380000,0.217510,6.632569
30.390000,0.217509,6.634744
30.400000,0.217509,6.636919
30.410000,0.217508,6.639094
30.420000,0.217508,6.641269
30.430000,0.217507,6.643444
30.440000,0.217507,6.645619
30.450000,0.217506,6.647794
30.460000,0.217506,6.649970
30.470000,0.217505,6.652145
30.480000,0.217505,6.654320
30.490000,0.217504,6.656495
30.500000,0.217504,6.658670
30.510000,0.217503,6.660845
30.520000,0.217503,6.663020
30.530000,0.217502,6.665195
30.540000,0.217502,6.667370
30.550000,0.217501,6.669545
30.560000,0.217501,6.671720
30.570000,0.217500,6.673895
30.580000,0.217500,6.676070
30.590000,0.217499,6.678245
30.600000,0.217499,6.680420
30.610000,0.217499,6.682595
30.620000,0.217498,6.684770
30.630000,0.217498,6.686945
30.640000,0.217497,6.689120
30.650000,0.217497,6.691295
30.660000,0.217496,6.693470
30.670000,0.217496,6.695645
30.680000,0.217495,6.697820
30.690000,0.217495,6.699995
30.700000,0.217494,6.702170
30.710000,0.217494,6.704345
30.720000,0.217493,6.706519
30.730000,0.217493,6.708694
30.740000,0.217492,6.710869
30.750000,0.217492,6.713044
30.760000,0.217491,6.715219
30.770000,0.217491,6.717394
30.780000,0.217490,6.719569
30.790000,0.217490,6.721744
30.800000,0.217489,6.723919
30.810000,0.217489,6.726094
30.820000,0.217488,6.728269
30.830000,0.217488,6.730443
30.840000,0.217487,6.732618
30.850000,0.217487,6.734793
30.860000,0.217486,6.736968
30.870000,0.217486,6.739143
30.880000,0.217485,6.741318
30.890000,0.217485,6.743493
30.900000,0.217484,6.745667
30.910000,0.217484,6.747842
30.920000,0.217483,6.750017
30.930000,0.217483,6.752192
30.940000,0.217483,6.754367
30.950000,0.217482,6.756542
30.960000,0.217482,6.758716
30.970000,0.217481,6.760891
30.980000,0.217481,6.763066
30.990000,0.217480,6.765241
31.000000,0.217480,6.767416
31.010000,0.217479,6.769590
31.020000,0.217479,6.771765
31.030000,0.217478,6.773940
31.040000,0.217478,6.776115
31.050000,0.217477,6.778290
31.060000,0.217477,6.780464
31.070000,0.217476,6.782639
31.080000,0.217476,6.784814
31.090000,0.217475,6.786989
31.100000,0.217475,6.789163
31.110000,0.217474,6.791338
31.120000,0.217474,6.793513
31.130000,0.217473,6.795688
31.140000,0.217473,6.797862
31.150000,0.217472,6.800037
31.160000,0.217472,6.802212
31.170000,0.217471,6.804387
31.180000,0.217471,6.806561
31.190000,0.217470,6.808736
31.200000,0.217470,6.810911
31.210000,0.217469,6.813085
31.220000,0.217469,6.815260
31.230000,0.217468,6.817435
31.240000,0.217468,6.819609
31.250000,0.217467,6.821784
31.260000,0.217467,6.823959
31.270000,0.217467,6.826133
31.280000,0.217466,6.828308
31.290000,0.217466,6.830483
31.300000,0.217465,6.832657
31.310000,0.217465,6.834832
31.320000,0.217464,6.837007
31.330000,0.217464,6.839181
31.340000,0.217463,6.841356
31.350000,0.217463,6.843531
31.360000,0.217462,6.845705
31.370000,0.217462,6.847880
31.380000,0.217461,6.850055
31.390000,0.217461,6.852229
31.400000,0.217460,6.854404
31.410000,0.217460,6.856578
31.420000,0.217459,6.858753
31.430000,0.217459,6.860928
31.440000,0.217458,6.863102
31.450000,0.217458,6.865277
31.460000,0.217457,6.867451
31.470000,0.217457,6.869626
31.480000,0.217456,6.871800
31.490000,0.217456,6.873975
31.500000,0.217455,6.876150
31.510000,0.217455,6.878324
31.520000,0.217454,6.880499
31.530000,0.217454,6.882673
31.540000,0.217453,6.884848
31.550000,0.217453,6.887022
31.560000,0.217452,6.889197
31.570000,0.217452,6.891371
31.580000,0.217451,6.893546
31.590000,0.217451,6.895720
31.600000,0.217451,6.897895
31.610000,0.217450,6.900069
31.620000,0.217450,6.902244
31.630000,0.217449,6.904418
31.640000,0.217449,6.906593
31.650000,0.217448,6.908767
31.660000,0.217448,6.910942
31.670000,0.217447,6.913116
31.680000,0.217447,6.915291
31.690000,0.217446,6.917465
31.700000,0.217446,6.919640
31.710000,0.217445,6.921814
31.720000,0.217445,6.923989
31.730000,0.217444,6.926163
31.740000,0.217444,6.928338
31.750000,0.217443,6.930512
31.760000,0.217443,6.932686
31.770000,0.217442,6.934861
31.780000,0.217442,6.937035
31.790000,0.217441,6.939210
31.800000,0.217441,6.941384
31.810000,0.217440,6.943558
31.820000,0.217440,6.945733
31.830000,0.217439,6.947907
31.840000,0.217439,6.950082
31.850000,0.217438,6.952256
31.860000,0.217438,6.954430
31.870000,0.217437,6.956605
31.880000,0.217437,6.958779
31.890000,0.217436,6.960954
31.900000,0.217436,6.963128
31.910000,0.217435,6.965302
31.920000,0.217435,6.967477
31.930000,0.217435,6.969651
31.940000,0.217434,6.971825
31.950000,0.217434,6.974000
31.960000,0.217433,6.976174
31.970000,0.217433,6.978348
31.980000,0.217432,6.980523
31.990000,0.217432,6.982697
32.000000,0.217431,6.984871
32.010000,0.217431,6.987046
32.020000,0.217430,6.989220
32.030000,0.217430,6.991394
32.040000,0.217429,6.993569
32.050000,0.217429,6.995743
32.060000,0.217428,6.997917
32.070000,0.217428,7.000091
32.080000,0.217427,7.002266
32.090000,0.217427,7.004440
32.100000,0.217426,7.006614
32.110000,0.217426,7.008788
32.120000,0.217425,7.010963
32.130000,0.217425,7.013137
32.140000,0.217424,7.015311
32.150000,0.217424,7.017485
32.160000,0.217423,7.019660
32.170000,0.217423,7.021834
32.180000,0.217422,7.024008
32.190000,0.217422,7.026182
32.200000,0.217421,7.028357
32.210000,0.217421,7.030531
32.220000,0.217420,7.032705
32.230000,0.217420,7.034879
32.240000,0.217419,7.037053
32.250000,0.217419,7.039228
32.260000,0.217419,7.041402
32.270000,0.217418,7.043576
32.280000,0.217418,7.045750
32.290000,0.217417,7.047924
32.300000,0.217417,7.050099
32.310000,0.217416,7.052273
32.320000,0.217416,7.054447
32.330000,0.217415,7.056621
32.340000,0.217415,7.058795
32.350000,0.217414,7.060969
32.360000,0.217414,7.063143
32.370000,0.217413,7.065318
32.380000,0.217413,7.067492
32.390000,0.217412,7.069666
32.400000,0.217412,7.071840
32.410000,0.217411,7.074014
32.420000,0.217411,7.076188
32.430000,0.217410,7.078362
32.440000,0.217410,7.080536
32.450000,0.217409,7.082710
32.460000,0.217409,7.084885
32.470000,0.217408,7.087059
32.480000,0.217408,7.089233
32.490000,0.217407,7.091407
32.500000,0.217407,7.093581
32.510000,0.217406,7.095755
32.520000,0.217406,7.097929
32.530000,0.217405,7.100103
32.540000,0.217405,7.102277
32.550000,0.217404,7.104451
32.560000,0.217404,7.106625
32.570000,0.217403,7.108799
32.580000,0.217403,7.110973
32.590000,0.217403,7.113147
32.600000,0.217402,7.115321
32.610000,0.217402,7.117495
32.620000,0.217401,7.119669
32.630000,0.217401,7.121843
32.640000,0.217400,7.124017
32.650000,0.217400,7.126191
32.660000,0.217399,7.128365
32.670000,0.217399,7.130539
32.680000,0.217398,7.132713
32.690000,0.217398,7.134887
32.700000,0.217397,7.137061
32.710000,0.217397,7.139235
32.720000,0.217396,7.141409
32.730000,0.217396,7.143583
32.740000,0.217395,7.145757
32.750000,0.217395,7.147931
32.760000,0.217394,7.150105
32.770000,0.217394,7.152279
32.780000,0.217393,7.154453
32.790000,0.217393,7.156627
32.800000,0.217392,7.158801
32.810000,0.217392,7.160975
32.820000,0.217391,7.163149
32.830000,0.217391,7.165323
32.840000,0.217390,7.167497
32.850000,0.217390,7.169670
32.860000,0.217389,7.171844
32.870000,0.217389,7.174018
32.880000,0.217388,7.176192
32.890000,0.217388,7.178366
32.900000,0.217387,7.180540
32.910000,0.217387,7.182714
32.920000,0.217387,7.184888
32.930000,0.217386,7.187061
32.940000,0.217386,7.189235
32.950000,0.217385,7.191409
32.960000,0.217385,7.193583
32.970000,0.217384,7.195757
32.980000,0.217384,7.197931
32.990000,0.217383,7.200105
33.000000,0.217383,7.202278
33.010000,0.217382,7.204452
33.020000,0.217382,7.206626
33.030000,0.217381,7.208800
33.040000,0.217381,7.210974
33.050000,0.217380,7.213148
33.060000,0.217380,7.215321
33.070000,0.217379,7.217495
33.080000,0.217379,7.219669
33.090000,0.217378,7.221843
33.100000,0.217378,7.224016
33.110000,0.217377,7.226190
33.120000,0.217377,7.228364
33.130000,0.217376,7.230538
33.140000,0.217376,7.232712
33.150000,0.217375,7.234885
33.160000,0.217375,7.237059
33.170000,0.217374,7.239233
33.180000,0.217374,7.241407
33.190000,0.217373,7.243580
33.200000,0.217373,7.245754
33.210000,0.217372,7.247928
33.220000,0.217372,7.250101
33.230000,0.217371,7.252275
33.240000,0.217371,7.254449
33.250000,0.217371,7.256623
33.260000,0.217370,7.258796
33.270000,0.217370,7.260970
33.280000,0.217369,7.263144
33.290000,0.217369,7.265317
33.300000,0.217368,7.267491
33.310000,0.217368,7.269665
33.320000,0.217367,7.271838
33.330000,0.217367,7.274012
33.340000,0.217366,7.276186
33.350000,0.217366,7.278359
33.360000,0.217365,7.280533
33.370000,0.217365,7.282707
33.380000,0.217364,7.284880
33.390000,0.217364,7.287054
33.400000,0.217363,7.289228
33.410000,0.217363,7.291401
33.420000,0.217362,7.293575
33.430000,0.217362,7.295749
33.440000,0.217361,7.297922
33.450000,0.217361,7.300096
33.460000,0.217360,7.302269
33.470000,0.217360,7.304443
33.480000,0.217359,7.306617
33.490000,0.217359,7.308790
33.500000,0.217358,7.310964
33.510000,0.217358,7.313137
33.520000,0.217357,7.315311
33.530000,0.217357,7.317485
33.540000,0.217356,7.319658
33.550000,0.217356,7.321832
33.560000,0.217356,7.324005
33.570000,0.217355,7.326179
33.580000,0.217355,7.328352
33.590000,0.217354,7.330526
33.600000,0.217354,7.332699
33.610000,0.217353,7.334873
33.620000,0.217353,7.337046
33.630000,0.217352,7.339220
33.640000,0.217352,7.341394
33.650000,0.217351,7.343567
33.660000,0.217351,7.345741
33.670000,0.217350,7.347914
33.680000,0.217350,7.350088
33.690000,0.217349,7.352261
33.700000,0.217349,7.354435
33.710000,0.217348,7.356608
33.720000,0.217348,7.358782
33.730000,0.217347,7.360955
33.740000,0.217347,7.363128
33.750000,0.217346,7.365302
33.760000,0.217346,7.367475
33.770000,0.217345,7.369649
33.780000,0.217345,7.371822
33.790000,0.217344,7.373996
33.800000,0.217344,7.376169
33.810000,0.217343,7.378343
33.820000,0.217343,7.380516
33.830000,0.217342,7.382690
33.840000,0.217342,7.384863
33.850000,0.217341,7.387036
33.860000,0.217341,7.389210
33.870000,0.217340,7.391383
33.880000,0.217340,7.393557
33.890000,0.217340,7.395730
33.900000,0.217339,7.397903
33.910000,0.217339,7.400077
33.920000,0.217338,7.402250
33.930000,0.217338,7.404424
33.940000,0.217337,7.406597
33.950000,0.217337,7.408770
33.960000,0.217336,7.410944
33.970000,0.217336,7.413117
33.980000,0.217335,7.415290
33.990000,0.217335,7.417464
34.000000,0.217334,7.419637
34.010000,0.217334,7.421810
34.020000,0.217333,7.423984
34.030000,0.217333,7.426157
34.040000,0.217332,7.428330
34.050000,0.217332,7.430504
34.060000,0.217331,7.432677
34.070000,0.217331,7.434850
34.080000,0.217330,7.437024
34.090000,0.217330,7.439197
34.100000,0.217329,7.441370
34.110000,0.217329,7.443544
34.120000,0.217328,7.445717
34.130000,0.217328,7.447890
34.140000,0.217327,7.450063
34.150000,0.217327,7.452237
34.160000,0.217326,7.454410
34.170000,0.217326,7.456583
34.180000,0.217325,7.458756
34.190000,0.217325,7.460930
34.200000,0.217324,7.463103
34.210000,0.217324,7.465276
34.220000,0.217324,7.467449
34.230000,0.217323,7.469623
34.240000,0.217323,7.471796
34.250000,0.217322,7.473969
34.260000,0.217322,7.476142
34.270000,0.217321,7.478316
34.280000,0.217321,7.480489
34.290000,0.217320,7.482662
34.300000,0.217320,7.484835
34.310000,0.217319,7.487008
34.320000,0.217319,7.489182
34.330000,0.217318,7.491355
34.340000,0.217318,7.493528
34.350000,0.217317,7.495701
34.360000,0.217317,7.497874
34.370000,0.217316,7.500047
34.380000,0.217316,7.502221
34.390000,0.217315,7.504394
34.400000,0.217315,7.506567
34.410000,0.217314,7.508740
34.420000,0.217314,7.510913
34.430000,0.217313,7.513086
34.440000,0.217313,7.515260
34.450000,0.217312,7.517433
34.460000,0.217312,7.519606
34.470000,0.217311,7.521779
34.480000,0.217311,7.523952
34.490000,0.217310,7.526125
34.500000,0.217310,7.528298
34.510000,0.217309,7.530471
34.520000,0.217309,7.532644
34.530000,0.217309,7.534818
34.540000,0.217308,7.536991
34.550000,0.217308,7.539164
34.560000,0.217307,7.541337
34.570000,0.217307,7.543510
34.580000,0.217306,7.545683
34.590000,0.217306,7.547856
34.600000,0.217305,7.550029
34.610000,0.217305,7.552202
34.620000,0.217304,7.554375
34.630000,0.217304,7.556548
34.640000,0.217303,7.558721
34.650000,0.217303,7.560894
34.660000,0.217302,7.563067
34.670000,0.217302,7.565240
34.680000,0.217301,7.567413
34.690000,0.217301,7.569586
34.700000,0.217300,7.571759
34.710000,0.217300,7.573932
34.720000,0.217299,7.576105
34.730000,0.217299,7.578278
34.740000,0.217298,7.580451
34.750000,0.217298,7.582624
34.760000,0.217297,7.584797
34.770000,0.217297,7.586970
34.780000,0.217296,7.589143
34.790000,0.217296,7.591316
34.800000,0.217295,7.593489
34.810000,0.217295,7.595662
34.820000,0.217294,7.597835
34.830000,0.217294,7.600008
34.840000,0.217293,7.602181
34.850000,0.217293,7.604354
34.860000,0.217293,7.606527
34.870000,0.217292,7.608700
34.880000,0.217292,7.610873
34.890000,0.217291,7.613046
34.900000,0.217291,7.615218
34.910000,0.217290,7.617391
34.920000,0.217290,7.619564
34.930000,0.217289,7.621737
34.940000,0.217289,7.623910
34.950000,0.217288,7.626083
34.960000,0.217288,7.628256
34.970000,0.217287,7.630429
34.980000,0.217287,7.632602
34.990000,0.217286,7.634774
35.000000,0.217286,7.636947
35.010000,0.217285,7.639120
35.020000,0.217285,7.641293
35.030000,0.217284,7.643466
35.040000,0.217284,7.645639
35.050000,0.217283,7.647812
35.060000,0.217283,7.649984
35.070000,0.217282,7.652157
35.080000,0.217282,7.654330
35.090000,0.217281,7.656503
35.100000,0.217281,7.658676
35.110000,0.217280,7.660848
35.120000,0.217280,7.663021
35.130000,0.217279,7.665194
35.140000,0.217279,7.667367
35.150000,0.217278,7.669540
35.160000,0.217278,7.671712
35.170000,0.217278,7.673885
35.180000,0.217277,7.676058
35.190000,0.217277,7.678231
35.200000,0.217276,7.680404
35.210000,0.217276,7.682576
35.220000,0.217275,7.684749
35.230000,0.217275,7.686922
35.240000,0.217274,7.689095
35.250000,0.217274,7.691267
35.260000,0.217273,7.693440
35.270000,0.217273,7.695613
35.280000,0.217272,7.697785
35.290000,0.217272,7.699958
35.300000,0.217271,7.702131
35.310000,0.217271,7.704304
35.320000,0.217270,7.706476
35.330000,0.217270,7.708649
35.340000,0.217269,7.710822
35.350000,0.217269,7.712994
35.360000,0.217268,7.715167
35.370000,0.217268,7.717340
35.380000,0.217267,7.719512
35.390000,0.217267,7.721685
35.400000,0.217266,7.723858
35.410000,0.217266,7.726030
35.420000,0.217265,7.728203
35.430000,0.217265,7.730376
35.440000,0.217264,7.732548
35.450000,0.217264,7.734721
35.460000,0.217263,7.736894
35.470000,0.217263,7.739066
35.480000,0.217262,7.741239
35.490000,0.217262,7.743412
35.500000,0.217262,7.745584
35.510000,0.217261,7.747757
35.520000,0.217261,7.749929
35.530000,0.217260,7.752102
35.540000,0.217260,7.754275
35.550000,0.217259,7.756447
35.560000,0.217259,7.758620
35.570000,0.217258,7.760792
35.580000,0.217258,7.762965
35.590000,0.217257,7.765138
35.600000,0.217257,7.767310
35.610000,0.217256,7.769483
35.620000,0.217256,7.771655
35.630000,0.217255,7.773828
35.640000,0.217255,7.776000
35.650000,0.217254,7.778173
35.660000,0.217254,7.780345
35.670000,0.217253,7.782518
35.680000,0.217253,7.784691
35.690000,0.217252,7.786863
35.700000,0.217252,7.789036
35.710000,0.217251,7.791208
35.720000,0.217251,7.793381
35.730000,0.217250,7.795553
35.740000,0.217250,7.797726
35.750000,0.217249,7.799898
35.760000,0.217249,7.802071
35.770000,0.217248,7.804243
35.780000,0.217248,7.806416
35.790000,0.217247,7.808588
35.800000,0.217247,7.810761
35.810000,0.217247,7.812933
35.820000,0.217246,7.815106
35.830000,0.217246,7.817278
35.840000,0.217245,7.819450
35.850000,0.217245,7.821623
35.860000,0.217244,7.823795
35.870000,0.217244,7.825968
35.880000,0.217243,7.828140
35.890000,0.217243,7.830313
35.900000,0.217242,7.832485
35.910000,0.217242,7.834657
35.920000,0.217241,7.836830
35.930000,0.217241,7.839002
35.940000,0.217240,7.841175
35.950000,0.217240,7.843347
35.960000,0.217239,7.845520
35.970000,0.217239,7.847692
35.980000,0.217238,7.849864
35.990000,0.217238,7.852037
36.000000,0.217237,7.854209
36.010000,0.217237,7.856381
36.020000,0.217236,7.858554
36.030000,0.217236,7.860726
36.040000,0.217235,7.862899
36.050000,0.217235,7.865071
36.060000,0.217234,7.867243
36.070000,0.217234,7.869416
36.080000,0.217233,7.871588
36.090000,0.217233,7.873760
36.100000,0.217232,7.875933
36.110000,0.217232,7.878105
36.120000,0.217231,7.880277
36.130000,0.217231,7.882450
36.140000,0.217231,7.884622
36.150000,0.217230,7.886794
36.160000,0.217230,7.888966
36.170000,0.217229,7.891139
36.180000,0.217229,7.893311
36.190000,0.217228,7.895483
36.200000,0.217228,7.897656
36.210000,0.217227,7.899828
36.220000,0.217227,7.902000
36.230000,0.217226,7.904172
36.240000,0.217226,7.906345
36.250000,0.217225,7.908517
36.260000,0.217225,7.910689
36.270000,0.217224,7.912861
36.280000,0.217224,7.915034
36.290000,0.217223,7.917206
36.300000,0.217223,7.919378
36.310000,0.217222,7.921550
36.320000,0.217222,7.923723
36.330000,0.217221,7.925895
36.340000,0.217221,7.928067
36.350000,0.217220,7.930239
36.360000,0.217220,7.932411
36.370000,0.217219,7.934584
36.380000,0.217219,7.936756
36.390000,0.217218,7.938928
36.400000,0.217218,7.941100
36.410000,0.217217,7.943272
36.420000,0.217217,7.945445
36.430000,0.217216,7.947617
36.440000,0.217216,7.949789
36.450000,0.217216,7.951961
36.460000,0.217215,7.954133
36.470000,0.217215,7.956305
36.480000,0.217214,7.958477
36.490000,0.217214,7.960650
36.500000,0.217213,7.962822
36.510000,0.217213,7.964994
36.520000,0.217212,7.967166
36.530000,0.217212,7.969338
36.540000,0.217211,7.971510
36.550000,0.217211,7.973682
36.560000,0.217210,7.975854
36.570000,0.217210,7.978027
36.580000,0.217209,7.980199
36.590000,0.217209,7.982371
36.600000,0.217208,7.984543
36.610000,0.217208,7.986715
36.620000,0.217207,7.988887
36.630000,0.217207,7.991059
36.640000,0.217206,7.993231
36.650000,0.217206,7.995403
36.660000,0.217205,7.997575
36.670000,0.217205,7.999747
36.680000,0.217204,8.001919
36.690000,0.217204,8.004091
36.700000,0.217203,8.006263
36.710000,0.217203,8.008435
36.720000,0.217202,8.010608
36.730000,0.217202,8.012780
36.740000,0.217201,8.014952
36.750000,0.217201,8.017124
36.760000,0.217200,8.019296
36.770000,0.217200,8.021468
36.780000,0.217200,8.023640
36.790000,0.217199,8.025812
36.800000,0.217199,8.027984
36.810000,0.217198,8.030156
36.820000,0.217198,8.032328
36.830000,0.217197,8.034500
36.840000,0.217197,8.036671
36.850000,0.217196,8.038843
36.860000,0.217196,8.041015
36.870000,0.217195,8.043187
36.880000,0.217195,8.045359
36.890000,0.217194,8.047531
36.900000,0.217194,8.049703
36.910000,0.217193,8.051875
36.920000,0.217193,8.054047
36.930000,0.217192,8.056219
36.940000,0.217192,8.058391
36.950000,0.217191,8.060563
36.960000,0.217191,8.062735
36.970000,0.217190,8.064907
36.980000,0.217190,8.067079
36.990000,0.217189,8.069250
37.000000,0.217189,8.071422
37.010000,0.217188,8.073594
37.020000,0.217188,8.075766
37.030000,0.217187,8.077938
37.040000,0.217187,8.080110
37.050000,0.217186,8.082282
37.060000,0.217186,8.084454
37.070000,0.217185,8.086625
37.080000,0.217185,8.088797
37.090000,0.217185,8.090969
37.100000,0.217184,8.093141
37.110000,0.217184,8.095313
37.120000,0.217183,8.097485
37.130000,0.217183,8.099657
37.140000,0.217182,8.101828
37.150000,0.217182,8.104000
37.160000,0.217181,8.106172
37.170000,0.217181,8.108344
